,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
q26_7,0.633997728,-0.249297275,-0.005480388,-0.059114775,0.161987277,-0.001929901,-0.024146704,-0.251197315,0.0714249,-0.102505935,0.116221339,0.066918107,0.028423341,0.04969691,-0.06307158,-0.165886722,0.162576708,-0.038667651,0.021692031,-0.068789014,-0.034938268,0.023299443,0.076054846,-0.004743906,-0.000539946,-0.034101723,0.058143065,-0.027776173,0.057879976,-0.061749664,0.005276481,0.00270631
q26_8,0.4972336,0.096160301,0.422150982,0.045004395,0.054730263,-0.245327412,0.083372377,-0.14869311,0.028147306,-0.09038557,0.140321032,-0.144003147,0.118665407,0.014423264,-0.090119801,-0.087433589,-0.057552822,-0.111659273,2.2021E-05,0.047045584,0.066611853,0.038974651,0.137848649,-0.106606415,-0.025291981,0.052481878,0.048411165,0.019440257,0.04688608,-0.021250942,0.015746532,-0.065109593
q26_9,0.533891952,0.142180174,0.396769414,0.01038605,0.038146183,-0.241103236,0.100884788,-0.17209127,0.00789663,-0.118222636,0.071543744,-0.139521975,0.097252044,0.006427451,-0.122216707,-0.003616092,-0.043275127,-0.09375325,0.006554211,0.044920262,0.074176604,-0.017188595,0.089462542,-0.116588517,-0.095007589,-0.042361461,0.085468839,0.021706151,0.085662209,-0.044170771,-0.038164257,0.000931462
q26_10,0.597992542,0.027090119,0.070040889,0.004982735,0.021678532,-0.147743261,0.126025981,-0.169388535,-0.018826504,-0.158171211,-0.024893029,-0.205722526,0.06561997,-0.010789311,-0.061084427,-0.025742012,-0.05820479,-0.140534094,-0.025208015,-0.044927477,0.006157293,-0.055802532,-0.00035418,-0.061525942,-0.163448545,0.069758334,0.095741195,-0.130065307,0.072466735,0.020257259,0.022994559,0.044691988
q26_11,0.674981965,-0.135614177,0.010526306,-0.072265642,0.031806316,-0.093096989,0.045917836,-0.259617663,0.021682858,-0.159426266,-0.008601578,-0.056013201,-0.033456576,0.070796164,-0.08399232,-0.068058349,0.094844146,-0.143843269,-0.047199555,-0.078554377,-0.060839761,0.027310569,-0.007708228,0.054704204,-0.058154552,0.006120191,0.065835432,-0.07836947,-0.017930664,-0.038530421,0.031827728,0.062351297
q26_12,0.51209973,-0.231977827,-0.051312362,-0.165777883,0.015004173,-0.03181503,0.154228812,-0.062711742,0.071054147,-0.107089132,0.160164522,0.039366605,-0.011348219,0.152505073,-0.104213161,-0.137290458,0.209255045,0.002745812,0.008090861,-0.023743275,0.081023977,-0.046424711,-0.004931499,-0.039285471,0.023686213,0.062615721,-0.155239564,-0.188398801,0.1410855,0.21378225,-0.08624664,0.040667403
q26_13,0.561371209,0.08147126,0.220499497,-0.085057077,-0.005791751,-0.254197528,0.178500726,-0.183593231,0.056840349,-0.100263637,0.077090555,-0.023906293,0.038666421,0.118581348,-0.197085178,-0.053534488,0.139082654,-0.068493075,-0.049728703,0.010931952,0.041039279,-0.086336678,0.021601527,-0.017938965,-0.017216747,0.019432033,-0.030607186,-0.131580309,0.077237738,0.106385619,-0.08498632,0.123445296
q31_1,0.53423263,-0.003844333,0.265469973,-0.053912428,-0.083226922,-0.331741831,-0.017528286,-0.082105022,-0.029972571,0.055600094,0.094165155,-0.046797143,0.047659098,0.061452878,-0.012503472,-0.019929378,-0.014468001,-0.021634722,0.055066862,0.084807519,0.08225242,-0.018814949,-0.024766528,-0.047666437,0.005045006,-0.065642478,-0.051120714,0.213717985,-0.084740862,0.002103636,0.012943981,-0.079730911
q31_2,0.502159872,-0.187021805,0.164389352,-0.114161683,-0.193575276,-0.022813255,0.036442143,0.055126898,0.020255289,0.026886248,-0.084940953,0.03604119,0.042958917,0.193084986,0.048590818,0.042266674,-0.043144413,0.006876561,-0.081519834,0.035556546,-0.003531174,-0.059433478,-0.096627801,0.131286959,-0.024199829,-0.070589762,-0.014738309,-0.084837315,-0.037909676,0.220049047,-0.075882475,0.073762907
q31_3,-0.170961551,0.206773533,-0.07580009,-0.05672378,0.228790653,0.383455473,0.187842104,0.041225808,0.330513707,0.015065685,0.069550247,-0.085035597,-0.069208255,0.141720349,-0.009109057,-0.056354472,-0.080758913,0.011515541,0.101637273,0.109588688,-0.083865142,-0.050367743,-0.027533156,0.11357457,0.024182926,-0.070353323,-0.039783451,0.090583265,0.088690482,0.006637613,-0.073589461,0.104313317
q31_4,0.473118257,-0.335637929,-0.035282898,-0.047527468,-0.150848519,-0.194750243,-0.112127921,-0.002953776,-0.167038806,0.035674799,-0.083358791,0.078787668,0.252364786,-0.008707445,-0.031009588,0.058839828,0.054863052,-0.022213049,-0.114600819,0.020427109,0.197663094,0.182215056,-0.142172792,0.057960462,-0.131117598,0.006113577,0.007391458,0.005841947,0.021755136,-0.006328355,-0.011938522,-0.025205733
q31_5,0.192761519,0.052266132,0.072005212,-0.054966303,0.027031546,0.031575357,0.111963962,-0.037666817,0.118077215,-0.006520591,0.046851002,-0.066799099,0.228673011,0.206840683,-0.036570204,-0.076592023,-0.018595301,-0.021523679,0.034439499,-0.017041515,0.272612616,-0.122136854,-0.24218977,0.061912727,0.039528934,0.164728731,-0.166209247,0.10521233,-0.242486634,-0.099163952,0.163828231,0.033443732
q31_6,0.350863386,0.212444244,0.405757224,-0.109172,0.100824498,-0.091518827,-0.022425647,-0.165448084,0.138716742,0.05951566,0.042237619,-0.080492642,0.08081961,0.007270016,-0.003482633,0.037168894,0.001097415,-0.097064353,0.12483371,0.014379345,0.032751833,-0.021182314,-0.04788103,0.134400372,-0.017451883,-0.060758398,-0.08175157,0.043408605,-0.171373237,-0.043537843,0.141922427,-0.051551496
q31_7,0.223535842,0.222507415,0.264250185,-0.013863127,0.198322719,0.087649439,0.17290308,-0.077060865,0.291877227,0.067258483,-0.10554398,-0.173534888,-0.077759712,0.04285388,0.002331351,-0.083725849,-0.10518703,-0.039746149,0.148542864,0.010525555,-0.0696094,-0.074343978,-0.123996395,0.16933685,-0.037051895,0.006071057,0.084629907,-0.036867777,-0.049709855,0.04788656,0.082897162,0.063309969
q31_8,0.113369721,0.030153413,-0.184037543,-0.105477622,0.166935006,0.259082781,0.17514149,0.183319769,0.310739397,0.089767273,0.022350792,-0.172782862,0.015236661,0.235318559,0.051003159,-0.114179523,-0.16763805,-0.003847136,0.100093491,0.104256505,-0.052687354,0.068427592,-0.033837106,0.241787498,-0.153217192,-0.084585107,0.019302494,0.052379105,0.060596896,0.035459594,-0.122638259,0.005497036
q31_9,0.609774602,-0.098499884,0.151514976,-0.057879366,-0.02725669,-0.140959028,0.072770635,-0.084968933,-0.047993684,-0.028095434,-0.123459942,-0.000946125,0.154376609,0.007018432,-0.002555773,0.014549288,0.053072105,-0.138474554,-0.01508755,0.011470456,0.019187472,-0.07710698,-0.115355074,0.104766206,-0.122765081,-0.048381265,0.032268427,-0.030278209,-0.009772661,0.005005736,-0.029010015,-0.025187929
q31_10,0.495143592,-0.145312423,0.233742425,0.036134641,-0.006853195,-0.259015276,0.088515048,0.021274874,-0.020720241,0.139201209,0.064914097,-0.055244829,0.048231283,0.035750091,0.129092077,0.063149682,0.00269892,-0.028289043,0.149162927,0.079352022,0.086036714,-0.039183829,0.01219647,0.05091714,0.072063994,-0.019696531,-0.064198598,0.120073671,-0.093883799,-0.062429113,0.063240932,0.02880506
q31_11,0.001025993,0.274292193,0.268659051,-0.008203249,0.232002459,0.171491574,0.194341421,0.077940111,0.321231604,0.006798756,0.138787799,-0.208540207,-0.089774746,0.042630571,0.040646281,-0.091802328,-0.15917749,0.081531236,0.188306196,0.086966484,-0.016081705,-0.190558527,0.141327032,-0.029590226,0.069263244,0.000254917,-0.0480298,0.034176438,-0.082166888,-0.034589015,-0.03979577,-0.00998485
q31_12,0.512786692,-0.053677995,0.361376794,0.021323304,0.046271667,-0.299855403,0.059793569,0.149432007,0.039897808,0.094365978,0.074816365,-0.017278673,0.069511686,0.007833357,0.046984001,0.012467,-0.050536372,0.050488581,0.174524597,0.097503035,0.003583282,-0.049731398,0.086311917,-0.106829426,0.087615867,0.018324464,-0.031570862,0.01766161,-0.111747832,-0.019836136,0.004002676,-0.030505995
q31_13,0.390900742,-0.335191641,-0.138123292,-0.07871421,-0.152732486,-0.117930636,-0.067599432,0.069459597,-0.10722225,-0.03281431,0.115983132,0.01867258,0.266626356,0.157757347,0.019543394,0.034893842,-0.04436632,-0.003983668,-0.028316,0.039211096,0.207536015,0.103069445,0.04182974,-0.043962718,-0.059920995,0.077025311,-0.032898828,0.117868967,-0.057942612,0.094437564,-0.139946951,-0.01536211
q31_14,0.558734708,-0.366980362,-0.137206133,0.000687767,-0.053521974,-0.03764646,-0.115316935,0.125072617,-0.008601827,0.108209659,-0.104643504,0.010485991,0.16228258,0.033289029,0.086643688,0.009364867,0.003206175,-0.033821124,-0.0240242,0.011617541,0.036113467,0.137380798,-0.138959462,0.068579596,-0.095145652,0.016813856,-0.024935463,0.018424193,-0.027415883,-0.002971776,-0.134449644,0.09131238
q31_15,0.372191819,-0.073688525,0.167637908,0.029320162,0.131858817,0.064509731,0.038809424,0.093841782,0.205888429,0.129647646,-0.003535304,-0.212376456,-0.174988409,0.102974691,0.043238059,-0.117133944,-0.01623029,-0.08151044,0.142035192,-0.022796581,-0.156685585,0.067913726,-0.080346476,0.248451625,-0.052002488,-0.027444691,0.040360989,0.003543011,0.012018613,0.106828881,-0.009288499,-0.056134225
q31_16,-0.192657318,0.24375847,-0.242311583,-0.088046537,0.21292013,0.305524898,0.185160344,0.033896371,0.299421475,-0.074436105,0.08555127,-0.079565878,0.156617154,0.007388036,-0.095768031,0.019728636,-0.103201107,-0.038426212,-0.125707687,0.0610995,0.197737596,0.013521268,-0.055800451,-0.089523611,-0.139133333,-0.061403092,-0.07763241,0.101216875,-0.092296725,0.001458305,-0.130718172,-0.00649964
q31_17,0.503638283,-0.335939794,-0.147124131,-0.013742254,-0.012324621,-0.027083476,-0.014304102,0.249660736,0.109345558,0.110665635,-0.056314539,0.020575071,0.100855929,0.072264099,0.082887319,0.010647399,-0.058706187,-0.07861372,-0.007815031,0.003157933,0.042904335,0.069611007,-0.131439136,-0.001525341,-0.0786684,0.003820124,-0.056621696,0.098868779,-0.020152409,-0.058048943,-0.170176409,0.03258603
q31_18,0.468803853,-0.393118917,0.065622194,0.071282878,0.000254414,-0.091033194,0.010345166,0.078257794,0.048760525,0.102680514,-0.094494221,-0.057631899,0.103395442,0.114184992,0.152337874,0.097584707,-0.023108328,-0.011492821,0.031263791,0.061272812,-0.046195821,0.035679888,-0.091701822,0.030688699,-0.066063509,-0.066553366,-0.132528383,0.053126126,-0.130343125,-0.066210139,-0.016524685,0.145780084
q31_19,0.582768291,-0.395612306,0.181631304,-0.022629043,-0.054473843,-0.181393931,-0.069597662,0.108376384,-0.047795511,0.101142127,-0.062607342,0.074727387,0.089053384,0.083761729,0.130394351,-0.031464818,0.000651092,0.03910547,0.058979425,0.016412354,0.008111174,0.021701144,-0.039149359,0.007500867,0.039811051,-0.02255505,-0.011011218,0.004229325,0.024814403,0.030576606,0.041570827,-0.056150963
q31_20,0.562818168,-0.255812827,0.409671083,0.063916155,-0.061717784,-0.242054117,-0.045636455,0.119235269,-0.070461162,0.107839908,-0.044618082,0.00526961,0.021431346,-0.01337126,0.098641743,0.050221037,-0.064013438,0.059627649,0.146497228,0.038189807,-0.097479074,-0.007002109,0.048655298,0.060255396,0.084779182,0.030351231,0.012477701,-0.044811096,0.013321917,0.079267618,0.050427204,-0.047349916
q35_1,0.595755074,-0.228587844,0.296821824,-0.009611471,-0.137775211,0.02547677,-0.052979543,0.140666007,-0.02426066,0.045793392,-0.134467504,0.063688809,-0.06889387,0.016564543,0.035769475,-0.039917383,-0.084576591,0.054614641,0.08840345,-0.089016884,-0.086786669,0.116756819,0.050042516,0.069232936,0.046680431,0.008744467,0.039301567,-0.077986209,0.0593206,0.074104826,0.069519687,0.046652177
q35_2,0.546709736,-0.170456821,0.07675677,-0.074468632,-0.117966912,0.182180361,0.031746648,0.24626559,0.027312226,0.021268894,-0.207977248,0.088686104,-0.001171094,0.00786579,-0.039921465,-0.108377945,-0.165559884,-0.008454092,0.047131338,-0.141366292,-0.033460157,0.063691047,0.054668885,-0.074508481,-0.070420497,0.012236575,0.023847084,-0.07235472,-0.016775476,-0.06843554,0.068483822,0.01018931
q35_3,0.500183717,-0.189508017,0.025956727,-0.189092374,-0.246236986,0.184797573,-0.049317596,0.036698904,-0.034221179,0.00531273,-0.071892009,0.096796952,0.002109364,0.042408566,-0.013355654,-0.039095215,-0.095945938,0.043989419,-0.046503805,-0.115056207,-0.016650165,0.071623137,0.011101957,0.090818732,-0.052437167,-0.038562094,-0.076440743,-0.001331964,-0.006119745,-0.046430601,-0.094862413,0.016495668
q35_4,0.346529692,0.088047107,0.208693576,-0.115784748,-0.304433629,0.273768244,0.019633101,-0.119890814,-0.004443586,-0.12504282,0.026017093,0.045789377,-0.079882678,0.035048162,-0.014886878,0.025956193,-0.056633106,-0.06200503,-0.118291836,-0.159318494,0.11595885,0.066854034,-0.032329452,-0.002935323,0.093358649,-0.151756198,-0.033732105,0.046556854,0.004347647,0.078545,-0.051993233,0.02052246
q35_5,0.539319678,-0.026217802,0.17571945,0.042588266,-0.063476613,0.139340067,0.07755705,0.101317543,-0.042410149,-0.056778982,0.003105959,-0.00106447,0.000499461,-0.054304092,-0.130999163,-0.023477958,-0.146866779,0.054925037,-0.022649773,-0.07569377,0.052866209,0.013056531,0.0105727,-0.093658135,0.052527656,0.007668032,-0.03892582,0.038422002,0.104858702,-0.006332176,0.027307691,0.06988311
q35_6,0.613421088,-0.126224527,0.214351047,0.051128119,-0.124566554,0.216789605,-0.004700144,0.05897864,-0.025457167,-0.01631858,-0.100761925,-0.003829266,-0.074964107,-0.014856301,-0.131337598,-0.099217481,-0.159886838,-0.012900746,-0.044928827,-0.035878096,0.03002362,0.089977034,0.022538775,-7.5206E-05,0.045961675,0.012885122,-0.049927224,0.029819583,0.056976488,-0.047919387,-0.053140665,-0.018652321
q35_7,0.541504772,-0.327210783,0.319216648,0.024504687,-0.018128229,-0.019140649,-0.07961321,0.088880532,0.003184729,0.157872025,-0.091690594,0.114674428,-0.052268733,0.011529309,0.093499834,-0.048988448,-0.064580215,0.075469931,0.089143495,-0.027485078,-0.079892079,0.100287358,0.001947245,0.070158794,0.052996052,-0.039773058,-0.018091408,-0.069929446,0.086804639,0.060056316,0.076855995,0.036076085
q35_8,0.400452995,-0.06173978,0.219136038,-0.148591214,-0.221704134,0.333657566,-0.019392321,-0.104838363,-0.026694892,-0.022824566,0.019367548,0.107171444,-0.097894156,0.013812097,-0.035723099,-0.047053862,-0.137232919,-0.066331561,0.001253045,-0.097828105,0.179656611,0.042606439,0.01369557,-0.008267975,0.205205378,-0.114919457,0.101065904,-0.003103898,-0.19823949,-0.040187347,-0.097251317,-0.071381615
q35_9,0.570357085,0.038072519,0.026766824,-0.066043998,-0.17277052,0.249007878,0.089184244,-0.113851804,0.034525042,-0.138020433,-0.136464756,0.035546988,-0.066524626,0.01633325,-0.126193182,-0.044908598,-0.156067683,-0.128337158,0.095825846,-0.027523808,-0.012060954,0.11741156,0.0065073,-0.123264771,0.083895478,-0.014274635,0.052762846,0.056258408,-0.047686456,-0.009496882,0.044186245,-0.055193736
q35_10,0.488949942,0.150388819,0.072096183,-0.097729687,-0.287354802,0.284246923,0.104581738,-0.067472066,-0.039716075,-0.104641649,-0.128689425,-0.020529351,-0.048205499,-0.100649722,-0.127930863,-0.054936582,-0.154002656,-0.074579793,0.083196195,-0.129917182,0.036754181,0.079893433,0.023239964,-0.043115043,0.127789586,-0.048103703,-0.030088593,0.0121115,-0.119162083,0.042044899,0.071393643,-0.060773818
q35_11,0.593751717,-0.171560308,0.048576368,-0.065219686,-0.126915971,0.133996099,0.007975139,0.218385306,0.049137816,0.016956786,-0.18150379,0.098175569,-0.028770704,-0.006866237,-0.050276735,-0.112011262,-0.189410595,-0.028305227,0.06334959,-0.123598148,-0.019907386,0.053762204,0.028264599,-0.093447406,-0.117415916,0.00521152,0.037334611,-0.088489631,0.025963995,-0.099533058,0.046245404,-0.04345179
q35_12,0.474116066,0.013069568,0.231646718,-0.084450816,-0.286446488,0.315961933,0.025553539,-0.080966689,-0.067772193,-0.102077371,0.014522434,0.026015078,-0.120552782,0.002205408,-0.147246167,-0.0523831,-0.107275035,0.001104754,-0.04453836,-0.147027933,0.050197861,0.047748032,-0.008379235,0.025705662,0.143454228,-0.037875838,0.030468953,0.040080345,-0.04447697,-0.001853853,-0.050092059,0.019811607
q35_13,0.095436757,0.029561507,-0.044135813,0.165914687,0.058063081,0.038653903,-0.01573795,0.241116147,0.069777953,-0.034129674,0.007850931,0.034993565,0.093748087,-0.044556301,0.094334311,-0.212907278,-0.037710976,0.060005726,0.074417338,-0.070811933,0.263591763,-0.054948723,-0.098398368,-0.048470589,0.132056476,-0.106339427,-0.257408282,-0.158668073,0.220861052,-0.25544487,0.056847483,0.129761467
q39_1,0.395918696,0.153607293,0.318212391,-0.094128345,-0.341968018,0.259493547,-0.036490009,-0.073429034,-0.000747257,-0.062922114,-0.068513098,-0.094711813,-0.028003049,-0.203146391,0.066180047,-0.005290743,0.192788963,0.080479924,-0.164374217,0.143853671,0.015055536,-0.167423124,-0.017879499,0.079830663,-0.007959617,-0.024641554,-0.078028716,0.069678266,-0.012454483,-0.043464037,-0.021496606,-0.032889887
q39_2,0.114998934,-0.05787188,0.093570491,-0.081039425,-0.141797503,0.149637974,0.006405758,0.072638659,0.101888592,-0.061042111,-0.00924228,-0.166284455,0.045023092,-0.097616145,-0.106725474,0.074015822,0.112232985,0.070730674,-0.099934751,0.43095043,0.140649259,0.229408068,-0.077019095,-0.042748285,0.153571062,0.015483662,0.296113478,0.126400611,0.009667766,0.014569169,-0.011527246,0.02112188
q39_3,0.503252184,0.0095115,0.325697695,-0.074957249,-0.341841415,0.199253254,-0.038511269,-0.016623721,0.023657914,-0.044682514,0.001229472,-0.087646042,-0.025485918,-0.139881691,0.041281508,0.016365285,0.217781808,0.118339777,-0.14239737,0.146186971,-0.02951093,-0.154271649,-0.02160032,0.097141039,-0.038973996,-0.031441256,-0.035970042,0.037897041,0.033883765,-0.014082978,-0.010783208,-0.000834083
q39_4,0.459084729,-0.208152931,0.076267639,-0.073209285,-0.060555421,0.211467862,-0.010722809,0.254148653,0.094615406,-0.026774076,-0.006446313,0.027101151,0.043338328,-0.084693207,-0.040867905,-0.01421872,0.192722661,0.08969858,-0.016609017,0.183115096,-0.039203757,-0.034179018,-0.046128683,-0.176277438,-0.195909796,0.081900247,0.064381807,0.005090891,0.031509057,-0.044302574,0.092211841,-0.049239784
q39_5,0.483569343,0.005530416,0.153884924,-0.070581582,-0.149637389,0.235312657,0.016270746,0.191521843,0.138942334,-0.043544788,-0.149804954,0.046646673,-0.002433058,-0.185713353,-0.032859825,-0.056376395,0.214042442,0.111448353,-0.042486833,0.081032749,-0.067881442,-0.149802567,0.037616964,-0.115213239,-0.183169375,0.05079104,-0.128835612,0.001894877,-0.152946473,0.015277201,0.066291729,0.072904877
q39_6,0.566939077,0.024044022,0.217497651,-0.062267858,-0.211588456,0.226784755,0.022648609,0.17310015,0.064275712,-0.068037086,-0.117828176,0.069568095,-0.032576664,-0.160330955,-0.009387416,-0.086073564,0.204228971,0.052991457,-0.110064752,0.094929328,-0.03171041,-0.159970088,-0.01817622,-0.039666124,-0.103756824,0.03650277,-0.035954133,-0.006896082,-0.072274578,-0.028251161,0.048009952,-0.047683662
q39_7,0.05662376,-0.046637089,0.099335531,-0.013118684,-0.037870938,0.159821352,-0.020346871,0.015772582,0.080766358,0.038553283,0.161735062,-0.218224471,0.034935836,0.020453213,0.088007083,0.068402447,0.126405306,0.124006459,-0.081709246,0.243616845,0.161899405,0.07925526,-0.234273139,0.142307445,0.318555982,-0.155441661,0.33977284,-0.131315633,0.177262157,-0.05421193,-0.028059379,-0.128172832
q39_8,0.467799574,-0.13099787,0.153936562,-0.01786716,-0.078344855,0.223209043,0.005592229,0.24037668,0.142052901,0.019836507,-0.026059575,-0.018425941,0.003913186,-0.096250211,-0.021604432,-0.082172693,0.194039632,0.100693082,-0.020758194,0.201729737,-0.101116279,-0.080010135,0.037541393,-0.036098779,-0.078564103,0.024546582,0.040494251,-0.011142871,0.10121479,-0.044388618,0.058833274,0.002781128
q48_1,0.172346491,0.334093583,-0.144830248,0.378708726,-0.033554217,0.037998732,0.045707953,-0.050973642,0.155561338,0.10167029,-0.104290275,0.035055767,0.317288081,-0.277121651,-0.137842521,-0.022962109,0.206121006,0.021015088,0.236559526,-0.095001988,-0.060469483,0.187525687,-0.075195007,0.071180797,0.028317869,-0.097789475,0.021740245,0.071972119,-0.111140995,0.045538753,-0.009154465,0.044718508
q48_2,0.356886154,0.301727487,-0.113465276,0.35448667,-0.094876477,0.011196117,0.127769415,-0.046458924,0.13396124,0.046615045,-0.190077799,0.154121131,0.105000251,-0.070754461,-0.11839986,0.106411174,0.106174492,-0.047563073,0.111036933,-0.03647215,-0.130634172,0.069356577,0.066324241,0.039288057,0.029254079,-0.008827177,0.108706902,-0.008259175,0.063222664,0.141015154,-0.093185735,0.061223605
q48_3,0.293524397,0.213529844,-0.276934833,0.46963075,-0.088090806,-0.131003036,0.038334241,0.083472419,0.124306435,0.022250286,-0.034432544,0.064983793,0.112548655,-0.055246942,-0.046805224,-0.116966125,0.006748967,0.054982791,-0.064288714,0.001240682,0.055988601,0.134187715,0.00169229,0.021143617,0.016473693,-0.111940956,-0.040494028,0.012596067,-0.06077824,0.045750134,0.020304483,0.094781062
q48_4,0.190988235,0.358925187,-0.175395012,0.40065237,-0.047219679,-0.037748252,0.089058891,-0.000503658,0.15505882,0.059464562,-0.123489186,0.064793958,0.268776747,-0.267274656,-0.154554028,0.035093057,0.197156652,0.037147637,0.242307232,-0.092704126,-0.032622731,0.184589559,-0.022600446,0.039531467,0.042289769,-0.074094709,0.021653908,0.063893352,-0.047240934,0.06796615,0.041426557,0.023850676
q48_5,0.172129135,0.146309511,0.077945481,0.147772605,0.09447526,0.119030406,-0.073264322,-0.172529085,0.15527942,0.099417841,-0.039970926,0.197008629,0.03767861,0.036607434,0.310721507,-0.135673059,0.082718201,-0.093745314,0.006916604,-0.09030368,0.227990228,-0.019296441,-0.09949173,-0.192680616,0.100479985,0.093013632,-0.035081632,0.027825743,0.099936437,0.103931588,-0.033987083,0.087738826
q48_6,0.255433168,0.013566254,-0.292563991,0.132032539,-0.25021779,-0.020104609,0.047547594,0.106857319,-0.009154509,-0.146489942,0.328089472,-0.017674656,0.010419915,0.096847796,-0.177621101,0.075071639,-0.125264999,0.20652499,0.102637234,0.044559803,0.01857771,0.064106127,0.089634085,-0.015831879,-0.174145584,-0.173280714,0.03545977,-0.027657824,0.008083096,0.107354562,0.088992794,0.048089733
q48_7,0.341706042,-0.221727298,0.052666179,0.274446429,0.365253185,0.133971951,-0.173258996,-0.111629424,-0.035126228,0.19453832,0.076547203,0.152947007,0.029070689,-0.173954124,-0.204200406,0.02565853,-0.094845316,0.05442591,-0.02398908,0.032991654,0.151548381,-0.084370377,-0.063638974,-0.002452645,0.018937382,0.047343698,-0.019496929,0.016929108,-0.006437181,0.139183571,0.022809602,0.026491143
q48_8,0.451744268,-0.034166402,-0.192701153,0.320867223,-0.099719591,0.03035798,-0.181494294,-0.174242675,0.029086942,0.000267431,0.125005974,-0.073657955,-0.060360548,0.127263284,0.103332944,-0.019231965,0.015215163,-0.058360267,-0.122646835,0.073203191,-0.048879061,0.026780747,0.032206821,-0.075712304,-0.128941911,-0.133731198,0.018293177,0.026782319,-0.236215132,-0.031024439,-0.018443803,-0.036669672
q48_9,0.092630659,-0.30455044,0.170162448,-0.087300974,0.27152053,0.195415959,-0.074043945,-0.04878112,-0.053333131,0.117948236,0.060585092,0.198762627,0.185706612,-0.127699928,-0.236327699,0.093667538,-0.105556972,0.136901683,0.108613571,0.044779042,0.043063798,0.036762246,-0.027625601,0.037542635,-0.090769157,0.089557724,0.043085586,0.044427652,0.044446353,0.098437865,-0.019507637,0.075745986
q48_10,0.433404098,0.209800896,-0.280321022,0.06312522,-0.199362373,-0.046638767,-0.060540744,-0.189843898,0.112219198,0.075813055,-0.168814666,0.043346872,-0.119429419,0.204296873,-0.028926386,0.123853505,-0.07439454,-0.03145646,-0.058824268,0.220586698,-0.082053607,0.058723081,0.098052586,-0.032929081,0.021403028,0.095561258,-0.017581693,-0.07130792,-0.070027157,-0.053825768,-0.005143037,0.151102774
q48_11,-0.025545955,0.155250606,-0.206620268,-0.103782212,-0.352261957,-0.088088452,0.111736178,0.109671703,0.069508459,-0.179779754,-0.013948687,-0.035808161,0.139251373,0.265245632,0.162092132,-0.028104035,-0.008670872,0.072107796,0.107313813,0.017379128,0.10032445,0.093649981,0.130747252,-0.110825986,0.001398685,-0.065497482,0.0284372,0.048878294,0.003739317,-0.06896126,-0.034048202,-0.124061025
q48_12,0.329641517,-0.271077258,0.155485087,0.171984865,0.245196976,0.245840376,-0.26352365,-0.171504812,-0.042720102,0.164806493,0.106804731,0.095656999,-0.075069062,-0.139327368,-0.084174112,0.074079959,-0.08873497,-0.064989115,0.045466188,0.052289958,0.000165722,-0.059823099,-0.084273733,-0.054121287,0.038181556,0.127620611,0.056246336,-0.02082784,-0.077618262,0.131123035,-0.057727851,0.015075007
q48_13,0.369407712,0.110361596,-0.125539789,0.476115009,-0.016467752,0.039518147,-0.16013249,-0.044699054,0.082966087,0.101519114,0.043273367,-0.142189541,-0.171817231,-0.028550312,0.194463244,-0.159788289,-0.013481589,-0.125700416,-0.162358316,0.00335352,0.036451788,-0.039397823,0.021627449,-0.155747542,-0.105359751,-0.059645541,-0.027427613,0.067867121,-0.03074588,0.098543152,-0.017792193,0.027138254
q48_14,0.421309861,-0.151080042,0.053830429,0.259089869,0.238840385,0.144260971,-0.266891534,-0.247935383,-0.003106914,0.149322497,0.072840809,0.027186352,-0.065831868,-0.061946676,0.065158165,-0.031237107,-0.041139399,-0.07264687,-0.077319329,0.02825352,0.060833989,-0.091285757,0.008849992,-0.058547179,-0.106383761,0.004708641,0.073891639,0.060521217,-0.01258313,0.060370048,0.013176667,0.041622847
q48_15,0.380135744,0.21421491,-0.03029706,0.35368824,-0.102278993,0.059104128,-0.048737796,0.027146711,0.043681942,0.090375785,0.012032257,-0.065320531,-0.201698854,0.071476059,0.090561072,-0.014446818,-0.093860712,-0.064582553,-0.20456068,0.025965921,0.107839539,0.0314658,0.06729939,0.017517637,-0.013474735,0.028306218,-0.0160438,0.02742018,0.052518201,0.1373028,0.023547328,0.045838691
q48_16,0.37432924,0.188698589,-0.11300294,0.480974213,0.018768048,-0.001918025,-0.082058983,0.009518775,0.11901367,0.077534647,-0.03929372,-0.107907914,-0.127519488,-0.031147808,0.095704189,-0.118593664,-0.062189557,-0.125889105,-0.156339853,-0.021557744,0.106719096,0.074402965,0.104184057,-0.086599706,-0.006004566,0.019249698,-0.077921246,0.079551875,0.044701141,0.105687491,0.06928556,0.037453481
q48_17,0.375958514,-0.051541672,-0.351105739,0.260740905,-0.17531647,0.008668311,-0.149322035,0.079596393,-0.005165025,-0.115100446,0.35578859,-0.062397405,-0.011617417,-0.067662598,-0.002170915,-0.041268433,-0.032534809,-0.016399166,0.210425716,-0.018442904,-0.022461382,-0.121459596,-0.172075383,-0.079022275,-0.041057281,-0.007873464,0.041208272,-0.048074098,-0.059542135,-0.019862237,-0.005074349,-0.050127765
