q06_1,q06_2,q06_3,q06_4,q06_5,q06_6,q06_7,q06_8,q06_9,q06_10,q06_11,q06_12,q06_13,q06_14,q06_15,q06_16,q06_17,q07_1,q07_2,q07_3,q07_4,q07_5,q07_6,q07_7,q07_8,q07_9,q07_10,q07_11,q07_12,q07_13,q07_14,q07_15,q07_16,q07_17,q07_18,q07_19,q08_1,q08_2,q08_3,q08_4,q08_5,q08_6,q08_7,q08_8,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q16_9,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q26_7,q26_8,q26_9,q26_10,q26_11,q26_12,q26_13,q31_1,q31_2,q31_3,q31_4,q31_5,q31_6,q31_7,q31_8,q31_9,q31_10,q31_11,q31_12,q31_13,q31_14,q31_15,q31_16,q31_17,q31_18,q31_19,q31_20,q35_1,q35_2,q35_3,q35_4,q35_5,q35_6,q35_7,q35_8,q35_9,q35_10,q35_11,q35_12,q35_13,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q48_22,q48_23,q48_24,q48_25,q48_26,q48_27,q48_28,q48_29,q48_30,q48_31,q48_32,q48_33,q48_34,q48_35
0.101509036,-2.853597334,0.193296155,0.172776561,-1.911681236,1.706582994,-0.462222704,-1.158583711,2.502759262,-0.675608697,2.209574849,-1.787867173,-0.593308584,-2.757661949,-1.141544973,2.401582285,4.190166815,1.887072104,2.213819165,0.912590083,-0.172861085,-0.179194903,2.171286536,0.112550406,0.37730893,1.055940736,1.03406711,0.817924205,0.461666163,-0.665498739,0.692028873,1.005282817,1.473716944,1.282781426,1.764197685,-0.125405751,2.060555044,2.78437156,1.22987374,2.607147056,1.182274056,-0.06930975,1.915495248,1.332502994,-0.267534647,-0.435221101,4.459483603,-1.111807314,-1.060324462,2.238506784,1.667583911,0.567148379,-1.147714134,3.398777684,-0.468218975,2.212158871,1.455203425,3.215953186,1.120724056,-0.150688881,-0.253184213,-0.133200079,2.541378536,0.664557997,-0.630534308,1.547933482,0.852911139,-0.514279113,-0.65815612,-0.232686025,1.485467987,1.069213213,0.573606788,0.252984429,0.40849228,2.142342525,-0.729559762,0.755600316,3.414522765,1.754315502,3.390812661,-0.060330987,1.063018805,3.160255655,1.280084889,1.41545076,1.216344947,-0.371350531,2.882766377,0.827326137,3.321043518,2.218115074,1.281476243,1.612066955,3.130380233,-0.113952188,0.768674106,2.251940076,0.269282758,0.368787366,0.802911849,0.015624332,1.632599721,1.410275581,0.277354809,3.415937171,1.037891551,1.367069503,2.770854841,2.077029557,1.919724746,0.698582234,1.217708309,0.818350667,1.119803622,0.484217628,-0.399947115,2.368776512,-0.358312417,1.148891433,1.201555427,1.372199127,1.457240785,0.265747566,2.384954093,0.376606941,0.890593513,0.061395222,0.510929983,2.677677466,2.069728652,1.332011217,1.768700513,1.717997039,1.593083065,2.320870566,1.869062985,1.325479811,2.591805386,0.889129709,-0.027098202,0.962683776,2.362887818,1.239720796,1.03848761,1.302551829,2.028064315,1.120663133
-1.181928825,-1.570159474,1.476734015,0.172776561,0.655194484,2.990020855,-0.462222704,2.691729869,-2.630992179,0.607829163,0.926136988,2.062446408,1.973567137,2.376089492,1.425330747,-0.165293435,-0.943584626,1.887072104,2.213819165,0.912590083,3.677452496,3.671118678,2.171286536,1.395988266,4.227622511,2.339378596,1.03406711,0.817924205,1.745104023,1.901376982,1.975466733,2.288720677,2.757154804,1.282781426,1.764197685,1.158032109,2.060555044,1.5009337,1.22987374,2.607147056,1.182274056,2.49756597,-0.651380472,0.049065134,4.866216794,0.848216759,1.892607882,-1.111807314,-1.060324462,2.238506784,2.951021771,1.850586239,2.702599447,0.831901964,2.098656746,0.92872101,0.171765565,0.649077465,2.404161917,3.6996247,2.313691507,3.717113502,2.541378536,0.664557997,3.219779273,2.831371342,0.852911139,0.769158747,1.9087196,2.334189695,2.768905848,1.069213213,-0.709831073,2.81986015,2.975368001,-0.424533195,1.837315958,0.755600316,0.847647045,0.470877642,2.107374801,-0.060330987,1.063018805,1.876817795,1.280084889,2.69888862,3.783220667,-0.371350531,0.315890656,2.110763998,3.321043518,2.218115074,2.564914103,2.895504815,3.130380233,1.169485672,2.052111966,2.251940076,0.269282758,1.652225226,2.086349709,1.299062192,2.916037581,1.410275581,1.560792669,0.849061451,-0.24554631,1.367069503,2.770854841,2.077029557,1.919724746,0.698582234,2.501146169,0.818350667,1.119803622,1.767655488,0.883490745,1.085338652,-1.641750277,2.432329294,2.484993287,1.372199127,1.457240785,-1.017690294,2.384954093,1.660044801,2.174031373,1.344833082,1.794367843,3.961115326,2.069728652,1.332011217,0.485262653,3.001434899,1.593083065,3.604308426,1.869062985,2.608917671,1.308367526,2.17256757,2.539777518,2.246121636,2.362887818,1.239720796,1.03848761,1.302551829,2.028064315,1.120663133
3.951822616,2.280154106,1.476734015,-1.110661299,-0.628243376,1.706582994,-0.462222704,0.124854149,-0.064116458,-0.675608697,0.926136988,0.779008548,0.690129277,3.659527352,3.992206468,-2.732169155,-2.227022486,1.887072104,-1.636494415,0.912590083,-1.456298945,2.387680818,-1.679027045,0.112550406,1.66074679,-1.510934985,1.03406711,2.101362065,-0.821771697,-1.948936599,-0.591408987,-0.278155043,4.040592665,1.282781426,0.480759824,1.158032109,2.060555044,1.5009337,1.22987374,2.607147056,1.182274056,2.49756597,1.915495248,2.615940854,-1.550972507,-1.718658961,4.459483603,-1.111807314,1.506551258,-2.895244656,0.384146051,-0.716289481,5.269475167,2.115339824,3.382094606,2.212158871,1.455203425,1.932515325,3.687599777,-1.434126741,-2.820059934,-1.416637939,-1.308935044,-4.469193444,-1.913972168,-2.302380099,2.136348999,0.769158747,1.9087196,-2.799561745,1.485467987,1.069213213,-1.993268933,-2.313891291,4.258805861,-1.707971056,-0.729559762,0.755600316,2.131084905,4.321191222,-3.02637664,-2.627206707,3.629894525,-3.256933646,-1.286790832,-1.15142496,2.499782807,3.478963049,-0.967547204,-0.456111723,-1.812707923,-2.915636366,-2.568837338,1.612066955,-2.003371207,2.452923532,0.768674106,-1.598373504,-2.297592962,2.935663086,0.802911849,0.015624332,-0.934275999,1.410275581,4.127668389,0.849061451,-0.24554631,0.083631643,-2.3628966,2.077029557,0.636286885,-0.584855626,1.217708309,-0.465087193,-0.163634238,0.484217628,-0.399947115,-1.481537069,-1.641750277,-1.417984287,-0.081882433,1.372199127,-2.393072796,1.549185426,-0.181921628,0.376606941,-0.392844347,1.344833082,0.510929983,-1.172636115,-1.780584929,-1.234864503,0.485262653,-2.132316542,-2.257230516,-0.246005155,-0.697812736,-2.52483377,2.591805386,-1.677746011,-1.310536062,-1.604191945,-0.203987903,1.239720796,1.03848761,0.019113969,-0.538811405,1.120663133
2.668384756,2.280154106,-3.657017426,-2.39409916,-1.911681236,4.273458715,-3.029098425,-1.158583711,1.219321402,-3.242484418,-0.357300872,-1.787867173,0.690129277,2.376089492,-1.141544973,-2.732169155,-0.943584626,0.603634243,-0.353056555,2.196027943,-1.456298945,-1.462632763,2.171286536,-1.170887454,1.66074679,1.055940736,-0.24937075,2.101362065,1.745104023,-1.948936599,-1.874846847,-1.561592903,-2.376596636,-0.000656434,1.764197685,-0.125405751,0.777117184,1.5009337,-0.05356412,-3.810042245,-0.101163804,1.21412811,-4.501694053,0.049065134,4.866216794,-1.718658961,-3.241143558,-1.111807314,-1.060324462,-2.895244656,-2.18272967,0.567148379,1.419161587,0.831901964,-0.468218975,2.212158871,1.455203425,0.649077465,3.687599777,-1.434126741,3.597129367,-1.416637939,-1.308935044,1.947995857,-1.913972168,-2.302380099,2.136348999,2.052596608,-3.225031841,-2.799561745,-2.364845593,2.352651073,3.140482508,0.252984429,-2.15838344,-0.424533195,1.837315958,2.039038176,3.414522765,-2.095998079,2.107374801,2.506544734,-1.503856916,1.876817795,-1.286790832,1.41545076,3.783220667,0.912087329,0.315890656,-0.456111723,2.037605657,3.501552935,1.281476243,-2.238246626,-2.003371207,1.169485672,0.768674106,-2.881811364,2.836158479,-0.914650495,2.086349709,-2.551251388,-2.217713859,-2.440038,1.560792669,-0.434376409,1.037891551,1.367069503,2.770854841,0.793591697,0.636286885,1.982020094,2.501146169,2.101788528,1.119803622,-3.366095953,0.883490745,2.368776512,-2.925188137,3.715767154,-2.648758154,3.939074847,-3.676510656,-3.584566015,1.101516232,0.376606941,-1.676282208,-1.222042638,0.510929983,-2.456073975,2.069728652,1.332011217,-2.081613068,3.001434899,-3.540668376,-2.812880875,0.585625125,-1.24139591,1.308367526,3.45600543,1.256339658,2.246121636,-2.770863623,2.523158656,3.60536333,1.302551829,-3.105687126,1.120663133
2.867131809,-0.191299556,3.026104682,4.271949175,2.128168864,1.893190715,-0.369015725,4.256435546,1.399779174,-0.585094958,1.102894348,2.25354564,2.163544584,3.936811329,1.608388656,2.596961904,3.108484258,-1.888979531,1.041164967,-0.276487514,3.888935447,5.215172028,3.696409829,0.213011856,0.481112017,2.533973114,2.577850679,2.325966103,1.932197934,3.423093625,-0.499832526,-0.182624863,2.957022264,1.49705379,1.984546219,1.370729955,0.951993698,1.717959461,2.776128672,-1.159816188,2.727928212,-1.270780346,3.470403718,2.847039623,1.127766286,-1.74035093,2.081563506,0.239824039,2.990270995,-0.233472528,-0.844614909,3.37166183,2.901778339,3.672770623,-1.707738018,3.770811666,0.339001663,3.487638614,3.932224435,5.244037838,2.507961817,5.261747373,5.370809635,0.83801385,3.425485724,4.364825863,2.361394623,3.609235496,2.097878577,2.528718722,2.968921623,2.580426743,3.378201753,-2.310082322,-0.786947761,3.63408687,-0.639726964,3.595505937,3.688714429,-0.75678864,2.299041095,-2.627352232,-2.756447211,2.065574125,0.062631976,5.530307725,2.696401859,-2.942297294,0.385904922,0.936809094,3.528028071,2.411179071,4.095005547,4.429768794,4.66760868,1.349314445,2.243080763,2.445430994,5.702323761,-0.82715381,-0.387550045,2.81317675,3.117910372,2.925793812,1.745560304,2.357496346,2.515696122,2.882042411,2.970895216,3.600963191,3.441672965,-0.493196452,0.032481747,2.326397948,2.631655676,4.620334713,2.392360188,2.596755708,2.401506743,3.960747325,2.681425674,0.188922463,2.973351786,-0.931494121,3.912774181,3.178715483,3.69918931,1.526874994,1.982083535,4.209192147,2.29393343,1.513891299,3.288742587,1.904748821,4.443558933,2.515231486,3.390371779,2.839927797,1.489949189,2.365056691,2.769914995,2.47255275,2.557779057,0.120799331,1.216662997,-1.181240591,2.218729596,2.632526036
-0.932096018,3.202141933,4.026409858,0.658061805,-0.188465117,1.081144004,-0.013012595,-0.748934777,-2.463482547,-0.238521324,4.800884333,2.972065977,2.878137359,4.97685889,5.328437939,-1.214055884,-0.680211175,2.945218291,1.45870706,4.628077949,3.163981166,1.64244602,3.087089454,0.594414123,3.903896917,3.264731043,2.043752974,3.171682344,4.151536455,-0.227837006,4.39498637,3.211195182,3.706241662,2.306597074,2.815363216,2.174760586,3.128557023,2.537142862,2.250683633,3.706201639,2.200379749,3.590395109,-0.054426801,2.200653528,4.578770573,-1.816298214,2.792578704,2.013202319,0.711258343,3.158128573,3.911122463,1.23332826,3.648586943,1.671612702,4.525174967,-2.770592325,2.488814591,1.478401705,1.818353292,1.672571506,4.752426134,3.205895366,1.804875506,1.494761706,4.195148428,0.754991545,1.693815435,1.605304961,2.809605749,4.774088851,3.718660297,3.437247408,1.240153579,3.772509379,-0.449182794,1.383169739,2.734145573,1.590976258,0.173410785,4.002781388,4.534388307,3.441394107,1.915859591,2.775891561,1.82827776,1.971333942,0.404565033,-1.431819352,2.165658034,5.894321684,4.302165627,3.136578383,3.503079516,2.33761002,1.07098752,2.028374979,2.961144422,3.172325028,0.760050645,-0.491143397,-0.032355736,2.165312911,3.874150776,2.282844476,5.471595629,3.204588538,-2.813709525,3.752025301,2.205878519,4.50231911,2.821236111,-1.657453949,3.435688843,0.142450042,0.461028931,2.660527601,1.726132309,-1.090235535,4.64132546,3.362962391,0.388935302,2.084114989,-0.697205158,-0.600037022,3.312895743,1.031961915,0.060307237,2.213684104,2.68875752,0.592566119,4.653093292,-0.82954918,4.176473492,4.122889488,2.476037492,0.215488555,5.797379183,2.193231348,-2.369377597,4.603284762,3.63500475,1.809824398,3.289575854,2.261090113,1.889934747,-0.860682194,1.420889097,0.461937272
-0.932096018,-1.342382556,4.026409858,3.687744797,2.841217875,1.081144004,3.016670397,2.280748215,2.081041942,4.306003165,1.77120134,4.486907473,2.878137359,3.462017394,3.813596443,1.815627109,2.349471818,2.945218291,1.45870706,3.113236453,3.163981166,4.672129012,4.60193095,3.624097116,5.418738413,4.77957254,3.55859447,1.656840848,2.636694958,4.316687483,2.880144874,3.211195182,3.706241662,3.82143857,2.815363216,3.689602082,3.128557023,4.051984358,3.765525129,2.191360143,2.200379749,3.590395109,2.975256192,0.685812031,1.54908758,2.728226275,2.792578704,3.528043815,-0.803583153,4.672970069,2.396280967,1.23332826,0.618903951,3.186454198,3.010333471,3.28877366,4.003656087,2.993243202,4.848036285,4.702254499,3.237584637,1.691053869,3.319717002,3.009603202,4.195148428,5.299516034,3.208656931,4.634987954,4.324447245,4.774088851,3.718660297,4.952088904,4.269836572,3.772509379,-1.964024291,5.927694228,1.219304077,1.590976258,1.688252281,-0.541743101,4.534388307,3.441394107,-1.113823402,4.290733058,3.343119256,3.486175439,0.404565033,3.112705137,5.195341026,2.864638691,4.302165627,3.136578383,5.017921012,2.33761002,4.100670513,3.543216476,2.961144422,4.687166524,3.789733638,2.538539596,2.997327256,2.165312911,5.388992272,2.282844476,-0.587770357,3.204588538,3.24565646,5.266866798,3.720720015,4.50231911,2.821236111,1.372229043,0.40600585,0.142450042,3.490711924,2.660527601,3.240973805,1.939447458,4.64132546,1.848120894,3.418618295,0.569273492,5.362160828,5.459328964,1.798054247,5.576486404,3.089990229,3.728525601,5.718440513,3.622249112,4.653093292,3.714975309,2.661631996,2.608047991,2.476037492,4.760013044,5.797379183,5.222914341,-0.854536101,3.088443265,3.63500475,3.324665895,3.289575854,2.261090113,-1.139748246,0.654159302,4.450572089,1.976778769
5.235260476,2.280154106,2.760171875,-2.39409916,-1.911681236,1.706582994,2.104653016,2.691729869,1.219321402,1.891267023,3.493012709,2.062446408,3.257004997,-1.474224089,-3.708420693,2.401582285,2.906728955,0.603634243,-0.353056555,-1.654285638,-1.456298945,-1.462632763,2.171286536,-1.170887454,-0.90612893,-1.510934985,2.31750497,-3.032389376,-3.388647418,-1.948936599,-0.591408987,-2.845030764,-2.376596636,2.566219287,-3.369553756,1.158032109,-3.073196397,-2.349379881,2.5133116,1.323709196,2.465711916,-1.35274761,0.632057388,-1.234372726,-1.550972507,-0.435221101,-3.241143558,-1.111807314,-1.060324462,-2.895244656,-2.18272967,-3.283165201,0.135723727,3.398777684,-3.035094695,3.495596731,0.171765565,1.932515325,-0.162713804,-1.434126741,-1.536622074,-1.416637939,-1.308935044,0.664557997,-1.913972168,2.831371342,3.419786859,3.336034468,-3.225031841,-2.799561745,-2.364845593,-1.497662508,4.423920368,2.81986015,1.69193014,-1.707971056,-3.296435483,0.755600316,-1.719228676,3.037753362,-3.02637664,-2.627206707,2.346456665,1.876817795,3.846960609,-1.15142496,-2.633968634,-2.938226252,-0.967547204,-1.739549583,0.754167797,2.218115074,-2.568837338,2.895504815,5.697255954,3.736361392,4.618987687,2.251940076,0.269282758,1.652225226,2.086349709,1.299062192,5.482913302,1.410275581,-3.572958772,3.415937171,2.321329411,2.650507363,0.203979121,2.077029557,1.919724746,-0.584855626,2.501146169,2.101788528,3.686679342,-0.799220232,0.883490745,2.368776512,3.492001164,-0.134546427,3.768431147,0.088761267,1.457240785,-1.017690294,-0.181921628,1.660044801,2.174031373,-1.222042638,-0.772507877,-1.172636115,3.353166512,3.898886938,1.768700513,-2.132316542,-0.973792656,-2.812880875,-0.697812736,1.325479811,3.875243246,-0.394308151,2.539777518,3.529559496,2.362887818,1.239720796,1.03848761,0.019113969,2.028064315,2.404100993
0.101509036,2.280154106,1.476734015,-2.39409916,0.655194484,1.706582994,-1.745660565,1.408292009,1.219321402,-1.959046558,3.493012709,2.062446408,1.973567137,3.659527352,1.425330747,-1.448731295,-0.943584626,0.603634243,-1.636494415,-0.370847777,1.110576775,-1.462632763,2.171286536,-2.454325315,-0.90612893,1.055940736,2.31750497,-1.748951515,1.745104023,-0.665498739,1.975466733,2.288720677,-2.376596636,1.282781426,0.480759824,1.158032109,0.777117184,0.217495839,1.22987374,1.323709196,2.465711916,1.21412811,-0.651380472,-1.234372726,2.299341074,-1.718658961,0.609170022,-1.111807314,-1.060324462,2.238506784,-0.89929181,4.41746196,2.702599447,0.831901964,0.815218885,2.212158871,1.455203425,3.215953186,1.120724056,-0.150688881,-1.536622074,1.150237781,-0.025497184,1.947995857,-0.630534308,2.831371342,2.136348999,2.052596608,-0.65815612,2.334189695,-1.081407733,1.069213213,-3.276706793,-2.313891291,2.975368001,-1.707971056,0.553878098,2.039038176,3.414522765,-0.812560219,-3.02637664,1.223106873,3.629894525,1.876817795,-1.286790832,-1.15142496,3.783220667,0.912087329,-0.967547204,-1.739549583,-1.812707923,2.218115074,2.564914103,-0.954808766,-2.003371207,1.169485672,3.335549827,2.251940076,0.269282758,2.935663086,2.086349709,1.299062192,-0.934275999,2.693713441,0.277354809,2.132499311,2.321329411,0.083631643,1.487416981,2.077029557,0.636286885,3.265457954,1.217708309,0.818350667,2.403241482,0.484217628,0.883490745,2.368776512,-0.358312417,-0.134546427,1.201555427,0.088761267,1.457240785,1.549185426,2.384954093,2.943482662,2.174031373,1.344833082,1.794367843,0.110801745,0.786290792,1.332011217,0.485262653,1.717997039,0.309645205,-1.529443015,0.585625125,0.042041951,2.591805386,2.17256757,1.256339658,2.246121636,1.079449958,2.523158656,2.32192547,1.302551829,0.744626455,-0.162774727
2.668384756,-1.570159474,1.476734015,-1.110661299,-0.628243376,1.706582994,-0.462222704,1.408292009,2.502759262,1.891267023,3.493012709,-3.071305033,-3.160184304,-1.474224089,0.141892887,2.401582285,1.623291095,0.603634243,-1.636494415,3.479465803,-1.456298945,-1.462632763,-2.962464905,0.112550406,-2.18956679,2.339378596,1.03406711,2.101362065,1.745104023,1.901376982,-1.874846847,-1.561592903,2.757154804,-0.000656434,0.480759824,1.158032109,0.777117184,1.5009337,2.5133116,0.040271336,2.465711916,1.21412811,0.632057388,-1.234372726,-1.550972507,-1.718658961,3.176045743,-1.111807314,2.789989118,0.955068924,-2.18272967,4.41746196,5.269475167,2.115339824,3.382094606,0.92872101,1.455203425,1.932515325,-2.729589524,-1.434126741,2.313691507,-1.416637939,-1.308935044,1.947995857,-1.913972168,-2.302380099,0.852911139,0.769158747,-3.225031841,-2.799561745,-2.364845593,-0.214224647,-3.276706793,-2.313891291,2.975368001,-1.707971056,-3.296435483,3.322476036,2.131084905,3.037753362,-1.742938779,-0.060330987,2.346456665,1.876817795,-1.286790832,-1.15142496,5.066658527,4.76240091,-0.967547204,-1.739549583,-1.812707923,2.218115074,5.131789823,-2.238246626,-2.003371207,2.452923532,-3.081639474,3.535377937,4.119596339,2.935663086,3.36978757,2.582500052,-0.934275999,2.693713441,-1.006083052,3.415937171,-0.24554631,2.650507363,2.770854841,2.077029557,1.919724746,1.982020094,-2.632605272,2.101788528,2.403241482,1.767655488,2.166928606,2.368776512,-0.358312417,2.432329294,-0.081882433,0.088761267,0.173802925,-1.017690294,3.668391953,2.943482662,2.174031373,2.628270942,-0.772507877,-1.172636115,0.786290792,1.332011217,-0.798175207,1.717997039,2.876520925,2.320870566,0.585625125,1.325479811,2.591805386,2.17256757,1.256339658,2.246121636,-1.487425763,2.523158656,2.32192547,1.302551829,-0.538811405,2.404100993
5.235260476,2.280154106,2.760171875,5.306528002,4.505508065,4.273458715,4.671528736,3.975167729,3.786197122,4.458142743,3.493012709,4.629322128,4.540442857,1.092651632,1.425330747,4.968458006,5.473604675,3.170509964,6.064132746,2.196027943,6.244328216,6.237994398,4.738162256,5.246301847,1.66074679,4.906254316,2.31750497,3.384799925,4.311979743,4.468252702,4.542342454,4.855596398,5.324030525,2.566219287,3.047635545,2.44146997,3.343992904,2.78437156,2.5133116,3.890584916,2.465711916,3.781003831,3.198933108,3.899378714,-2.834410367,3.415092479,4.459483603,2.738506266,-2.343762323,2.238506784,5.517897491,4.41746196,1.419161587,-0.451535896,-3.035094695,3.495596731,-1.111672295,3.215953186,-2.729589524,2.41618684,3.597129367,6.283989222,6.391692117,3.231433717,1.936341412,5.398247062,3.419786859,3.336034468,0.62528174,4.901065416,5.335781568,3.636088933,1.857044648,2.81986015,-3.4418213,3.425780385,4.404191678,-0.527837544,0.847647045,3.037753362,2.107374801,1.223106873,-0.220419055,-0.690057925,-1.286790832,6.549202201,-2.633968634,4.76240091,-0.967547204,2.110763998,3.321043518,2.218115074,5.131789823,5.462380535,3.130380233,1.169485672,4.618987687,4.818815797,5.403034199,0.368787366,0.802911849,3.865937913,2.916037581,3.977151301,4.127668389,3.415937171,4.888205131,3.933945223,5.337730562,4.643905277,4.486600466,4.548895815,5.06802189,3.385226388,1.119803622,0.484217628,-0.399947115,3.652214372,0.925125444,4.999205014,-2.648758154,1.372199127,4.024116505,-3.584566015,1.101516232,0.376606941,0.890593513,2.628270942,1.794367843,-2.456073975,3.353166512,3.898886938,4.335576233,0.434559179,4.159958785,3.604308426,4.435938705,3.892355531,0.024929665,4.73944329,3.823215378,3.529559496,4.929763538,2.523158656,3.60536333,3.86942755,3.311502175,3.687538854
0.101509036,-2.853597334,2.760171875,4.023090141,-0.628243376,-2.143730586,2.104653016,-1.158583711,1.219321402,1.891267023,2.209574849,3.345884268,3.257004997,3.659527352,2.708768608,-1.448731295,-0.943584626,1.887072104,-0.353056555,-1.654285638,1.110576775,1.104242957,2.171286536,-1.170887454,-0.90612893,2.339378596,2.31750497,0.817924205,3.028541883,1.901376982,1.975466733,2.288720677,-1.093158776,2.566219287,1.764197685,2.44146997,3.343992904,2.78437156,2.5133116,3.890584916,2.465711916,3.781003831,3.198933108,3.899378714,1.015903214,-0.435221101,3.176045743,-1.111807314,-1.060324462,-0.328368936,-2.18272967,3.1340241,0.135723727,3.398777684,-3.035094695,3.495596731,1.455203425,3.215953186,-0.162713804,-1.434126741,-1.536622074,2.433675641,3.824816396,-0.618879864,-0.630534308,2.831371342,2.136348999,3.336034468,1.9087196,3.617627556,1.485467987,1.069213213,3.140482508,-1.030453431,1.69193014,-1.707971056,-3.296435483,2.039038176,3.414522765,1.754315502,-1.742938779,-1.343768847,1.063018805,1.876817795,-1.286790832,0.1320129,3.783220667,2.195525189,-0.967547204,-1.739549583,3.321043518,-0.348760646,-0.001961617,2.895504815,4.413818094,3.736361392,3.335549827,3.535377937,2.836158479,4.219100946,3.36978757,2.582500052,1.632599721,3.977151301,4.127668389,2.132499311,2.321329411,3.933945223,4.054292701,3.360467417,3.203162606,3.265457954,1.217708309,2.101788528,2.403241482,3.051093348,2.166928606,1.085338652,-0.358312417,2.432329294,3.768431147,3.939074847,1.457240785,2.832623286,4.951829813,4.226920522,2.174031373,1.344833082,3.077805703,2.677677466,-1.780584929,2.615449078,-0.798175207,-0.848878681,2.876520925,3.604308426,1.869062985,1.325479811,1.308367526,2.17256757,2.539777518,2.246121636,1.079449958,2.523158656,-2.811825971,1.302551829,2.028064315,1.120663133
2.097586975,6.231824926,2.511568362,-0.856779692,-3.21814811,2.5959855,1.501828901,0.765906719,5.110724935,-0.238521324,4.800884333,-1.572458512,2.878137359,-2.597348592,-2.245769542,4.845310101,3.864313314,-3.114147694,-0.056134436,0.08355346,1.64913967,0.127604523,6.116772447,0.594414123,-0.640627572,1.749889547,0.528911477,-2.887683641,-1.907829531,-1.742678502,-1.664379615,-1.333329307,2.191400165,0.791755578,2.815363216,-3.884605399,-4.445650458,-3.522223124,-0.77899936,-2.353164346,-3.858986236,-3.983812372,-1.569268297,-3.858712458,7.608453565,-1.816298214,-1.751945785,-1.016480674,2.226099839,0.12844558,3.911122463,-0.281513236,0.618903951,4.701295694,4.525174967,1.773932164,4.003656087,1.478401705,4.848036285,0.15773001,-2.821781348,0.176212373,-1.224807487,1.494761706,-1.864217557,0.754991545,1.693815435,1.605304961,-0.220077244,-1.285277135,3.718660297,1.922405911,2.754995076,5.287350875,2.580500198,-1.646513253,2.734145573,4.62065925,4.717935274,7.032464381,3.019546811,4.956235603,3.430701087,5.805574554,-1.201405233,-1.05834905,6.463931019,-1.431819352,3.68049953,7.40916318,2.78732413,6.166261376,6.532762508,-2.206914469,2.585829017,3.543216476,4.475985919,3.172325028,0.760050645,4.053381092,-1.547197233,-0.864370082,-2.185215209,3.797685973,-3.617453349,4.719430034,-2.813709525,5.266866798,-0.823804473,6.017160606,-1.723288378,5.916753532,3.435688843,0.142450042,-1.053812565,2.660527601,-1.303550684,4.96913045,-1.418040525,0.333279398,-1.125906194,-2.4604095,-3.72688815,2.429645971,3.312895743,5.576486404,-1.45453426,5.243367097,1.173916024,-0.922275377,1.623410299,3.714975309,-0.368050997,4.122889488,0.961195995,0.215488555,1.252854694,0.678389852,2.175146892,-1.456081224,0.605321757,0.294982902,-1.254948635,0.746248617,3.404776243,0.654159302,-1.608793896,-2.56774572
1.384946896,0.996716246,-1.090141706,1.456214421,0.655194484,1.706582994,0.821215156,0.124854149,-0.064116458,0.607829163,-0.357300872,0.779008548,0.690129277,-0.190786228,0.141892887,1.118144425,1.623291095,-0.679803617,2.213819165,0.912590083,2.394014635,2.387680818,0.887848675,1.395988266,1.66074679,1.055940736,-1.53280861,-0.465513655,0.461666163,0.617939122,0.692028873,1.005282817,1.473716944,-1.284094294,-0.802678036,-1.408843611,2.060555044,2.78437156,2.5133116,2.607147056,2.465711916,-0.06930975,3.198933108,1.332502994,4.866216794,-1.718658961,-0.674267838,4.021944127,-2.343762323,0.955068924,0.384146051,-0.716289481,1.419161587,2.115339824,0.815218885,-0.35471685,2.738641285,1.932515325,3.687599777,2.41618684,1.030253647,2.433675641,2.541378536,-0.618879864,1.936341412,1.547933482,-0.430526721,-0.514279113,0.62528174,1.050751835,1.485467987,-0.214224647,-0.709831073,4.10329801,4.258805861,-1.707971056,1.837315958,3.322476036,3.414522765,4.321191222,3.390812661,3.789982594,3.629894525,1.876817795,-1.286790832,6.549202201,5.066658527,-1.654788391,2.882766377,-1.739549583,3.321043518,4.784990795,5.131789823,4.178942675,1.846942373,2.452923532,0.768674106,0.968502216,5.403034199,2.935663086,3.36978757,3.865937913,4.199475442,2.693713441,4.127668389,3.415937171,1.037891551,3.933945223,0.203979121,3.360467417,3.203162606,3.265457954,5.06802189,3.385226388,-0.163634238,0.484217628,3.450366466,2.368776512,-0.358312417,2.432329294,2.484993287,1.372199127,4.024116505,-1.017690294,4.951829813,2.943482662,3.457469233,3.911708803,4.361243564,-1.172636115,3.353166512,0.048573357,0.485262653,4.284872759,-2.257230516,-2.812880875,1.869062985,0.042041951,0.024929665,4.73944329,1.256339658,3.529559496,-0.203987903,2.523158656,2.32192547,3.86942755,2.028064315,1.120663133
